,UID,source,iso,country,region,subregion,name,giga_id_school,clean,class,ghsl_smod,rurban,dataset,geometry,filepath
4750,OSM-VNM-NON_SCHOOL-00019933,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12156218.304471228 1377420.2379174111),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019933.jpeg
4751,OSM-VNM-NON_SCHOOL-00019931,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (11813481.511005921 2315443.5648629684),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019931.jpeg
4752,OSM-VNM-NON_SCHOOL-00001522,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11862903.58005545 2399781.49879856),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001522.jpeg
4754,OSM-VNM-NON_SCHOOL-00026108,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Ngọc Phụng,,0,non_school,1,urban,train,POINT (11917323.56028312 1185318.9041074156),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026108.jpeg
4755,OSM-VNM-NON_SCHOOL-00028039,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nữ Tu Viện Thánh Phao Lô,,0,non_school,1,urban,train,POINT (12023088.987722246 1614153.1108716712),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028039.jpeg
4756,OSM-VNM-NON_SCHOOL-00010030,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Petrolimex,,0,non_school,1,urban,train,POINT (12052526.091228638 1794701.0315341724),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010030.jpeg
4757,OSM-VNM-NON_SCHOOL-00004411,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12041334.029624283 1806008.9390416513),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00004411.jpeg
4758,OSM-VNM-NON_SCHOOL-00019493,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trụ sở BND ấp Trà Mềm,,0,non_school,1,urban,train,POINT (11829033.289147705 1091973.2724944912),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00019493.jpeg
4759,OSM-VNM-NON_SCHOOL-00023794,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trung tâm bảo trợ xã hội Đà Nẵng,,0,non_school,1,urban,train,POINT (12039906.691113332 1810297.741165855),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023794.jpeg
4760,OSM-VNM-NON_SCHOOL-00010618,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Te Sanh,,0,non_school,1,urban,train,POINT (12154956.052765125 1373372.738248018),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010618.jpeg
4761,OSM-VNM-NON_SCHOOL-00013754,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Tịnh thất Bửu Linh,,0,non_school,1,urban,train,POINT (11918762.476021117 1182251.508761355),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013754.jpeg
4762,OSM-VNM-NON_SCHOOL-00025175,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11977220.904735783 1859978.336771266),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025175.jpeg
4763,OSM-VNM-NON_SCHOOL-00009993,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Thờ Phanxicô Xavier,,0,non_school,1,urban,train,POINT (11882910.809496742 1217648.0834507237),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009993.jpeg
4764,OSM-VNM-NON_SCHOOL-00016946,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11851153.69648273 1230157.1205407577),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016946.jpeg
4765,OSM-VNM-NON_SCHOOL-00021409,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12055781.852375869 1790434.0927353804),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021409.jpeg
4766,OSM-VNM-NON_SCHOOL-00005754,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Mẫu kỳ anh,,0,non_school,0,urban,train,POINT (11836117.995500263 2051712.3883607504),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005754.jpeg
4767,OSM-VNM-NON_SCHOOL-00027865,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Lẩu Dê Thanh Thiện,,0,non_school,1,urban,train,POINT (11869403.747761851 2370611.220910046),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027865.jpeg
4768,OSM-VNM-NON_SCHOOL-00017337,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Nguyễn Văn Hướng,,0,non_school,1,urban,train,POINT (11976162.924295288 1393159.428709229),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017337.jpeg
4769,OSM-VNM-NON_SCHOOL-00025932,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Roving Chillhouse,,0,non_school,1,urban,train,POINT (12061705.273800468 1792276.8884492605),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00025932.jpeg
4770,OSM-VNM-NON_SCHOOL-00009845,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chùa Thiên Hòa,,0,non_school,1,urban,train,POINT (11877264.68492371 1226571.6043422488),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00009845.jpeg
4771,OSM-VNM-NON_SCHOOL-00011392,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Milano Coffee,,0,non_school,1,urban,train,POINT (12150185.67862616 1376822.3629226214),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00011392.jpeg
4772,OSM-VNM-NON_SCHOOL-00024087,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11770735.828416726 2455500.538922127),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024087.jpeg
4773,OSM-VNM-NON_SCHOOL-00008409,OSM,VNM,Viet Nam,Asia,South-eastern Asia,"Nha khoa, phòng khám và điều trị răng hàm mặt Trần Văn Quả",,0,non_school,1,urban,train,POINT (11977890.380153418 1858321.3792759525),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008409.jpeg
4774,OSM-VNM-NON_SCHOOL-00013409,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe Đà Phố,,0,non_school,0,urban,train,POINT (12046047.074225487 1807058.219958548),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013409.jpeg
4775,OSM-VNM-NON_SCHOOL-00013871,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cá Nuong,,0,non_school,1,urban,train,POINT (12035608.645573802 1225061.5863405173),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013871.jpeg
4776,OSM-VNM-NON_SCHOOL-00012778,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11923419.192959981 1929472.1041733213),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012778.jpeg
4777,OSM-VNM-NON_SCHOOL-00023694,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12035992.69781704 1801020.4097113193),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023694.jpeg
4778,OSM-VNM-NON_SCHOOL-00010876,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cà Phê Berry Việt,,0,non_school,1,urban,train,POINT (11873497.744674755 1210099.41714114),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00010876.jpeg
4779,OSM-VNM-NON_SCHOOL-00022736,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QA-Phở Đình Chung 2-- - DT 741 - Phước Vĩnh - Phú Giáo-0376675674,,0,non_school,1,urban,train,POINT (11888895.901919242 1265588.604828802),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022736.jpeg
4780,OSM-VNM-NON_SCHOOL-00027267,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bến Thủy,,0,non_school,0,urban,train,POINT (11730416.354129363 2411511.222542726),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027267.jpeg
4782,OSM-VNM-NON_SCHOOL-00029062,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cửa hàng Xăng dầu,,0,non_school,1,urban,train,POINT (12156700.874463819 1369748.3359586196),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029062.jpeg
4783,OSM-VNM-NON_SCHOOL-00006071,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11784936.076620786 2080382.9276336844),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006071.jpeg
4784,OSM-VNM-NON_SCHOOL-00000586,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CafeLy Na,,0,non_school,1,urban,train,POINT (12045808.071278756 1811724.1595862852),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00000586.jpeg
4785,OSM-VNM-NON_SCHOOL-00028506,OSM,VNM,Viet Nam,Asia,South-eastern Asia,cingcha,,0,non_school,1,urban,train,POINT (11810889.325343309 2424625.1072943285),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028506.jpeg
4786,OSM-VNM-NON_SCHOOL-00029743,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cửa hàng Xăng dầu,,0,non_school,1,urban,train,POINT (12000381.147434307 1449160.5040862365),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029743.jpeg
4787,OSM-VNM-NON_SCHOOL-00029813,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (12159575.811633045 1379680.9465931514),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029813.jpeg
4788,OSM-VNM-NON_SCHOOL-00015535,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12047180.195322271 1813256.899019774),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015535.jpeg
4789,OSM-VNM-NON_SCHOOL-00008689,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Sanh Cafe,,0,non_school,1,urban,train,POINT (11930943.166023208 1892509.6840071047),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008689.jpeg
4790,OSM-VNM-NON_SCHOOL-00026412,OSM,VNM,Viet Nam,Asia,South-eastern Asia,111,,0,non_school,1,urban,train,POINT (11997485.282200811 1193327.0963261633),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026412.jpeg
4791,OSM-VNM-NON_SCHOOL-00001398,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Phở Bắc,,0,non_school,1,urban,train,POINT (11843838.224825758 1180454.025486214),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001398.jpeg
4792,OSM-VNM-NON_SCHOOL-00016266,OSM,VNM,Viet Nam,Asia,South-eastern Asia,NOURISH eatery,,0,non_school,1,urban,train,POINT (12060508.811913421 1790709.5421969497),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00016266.jpeg
4793,OSM-VNM-NON_SCHOOL-00006805,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12014569.261813875 1836364.4192993892),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00006805.jpeg
4794,OSM-VNM-NON_SCHOOL-00028599,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11996579.920782188 1296452.8148685084),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00028599.jpeg
4795,OSM-VNM-NON_SCHOOL-00001631,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11924277.577553488 1898468.0222193692),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001631.jpeg
4796,OSM-VNM-NON_SCHOOL-00020728,OSM,VNM,Viet Nam,Asia,South-eastern Asia,The Coffee House,,0,non_school,1,urban,train,POINT (11778240.43188855 2391287.0515310257),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020728.jpeg
4797,OSM-VNM-NON_SCHOOL-00021311,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12156767.666158294 1378700.3320099912),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00021311.jpeg
4798,OSM-VNM-NON_SCHOOL-00023896,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe Thanh Thanh,,0,non_school,1,urban,train,POINT (11922127.99818627 1159498.760309244),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023896.jpeg
4799,OSM-VNM-NON_SCHOOL-00018008,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Holland Coffee,,0,non_school,1,urban,train,POINT (12144586.085600274 1374467.2067403696),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018008.jpeg
4800,OSM-VNM-NON_SCHOOL-00005174,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Khách Sạn Haneul,,0,non_school,1,urban,train,POINT (11782939.784192389 2393557.914462941),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00005174.jpeg
4801,OSM-VNM-NON_SCHOOL-00001815,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CX Huệ huệ,,0,non_school,1,urban,train,POINT (11805023.901373414 1163261.3248543292),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001815.jpeg
4802,OSM-VNM-NON_SCHOOL-00029387,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (12020897.552226491 1804565.5027821674),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029387.jpeg
4803,OSM-VNM-NON_SCHOOL-00001011,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11882922.498043276 1214083.3929634723),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001011.jpeg
4804,OSM-VNM-NON_SCHOOL-00024825,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà hàng Vườn Lan,,0,non_school,1,urban,train,POINT (11867096.76263465 1216649.4471382706),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024825.jpeg
4807,OSM-VNM-NON_SCHOOL-00013012,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11919666.612925338 1158628.426365839),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013012.jpeg
4808,OSM-VNM-NON_SCHOOL-00012021,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Face Club,,0,non_school,1,urban,train,POINT (11572232.582226519 2572798.957829214),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00012021.jpeg
4809,OSM-VNM-NON_SCHOOL-00029045,OSM,VNM,Viet Nam,Asia,South-eastern Asia,DeChill,,0,non_school,0,urban,train,POINT (11974101.621284267 1854043.8491575313),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029045.jpeg
4810,OSM-VNM-NON_SCHOOL-00020477,OSM,VNM,Viet Nam,Asia,South-eastern Asia,CGV,,0,non_school,1,urban,train,POINT (11877871.264829041 1206574.7265291447),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020477.jpeg
4811,OSM-VNM-NON_SCHOOL-00008632,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12178156.03652186 1456380.1010881234),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008632.jpeg
4812,OSM-VNM-NON_SCHOOL-00023063,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11783272.629469862 2394085.1290486734),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023063.jpeg
4813,OSM-VNM-NON_SCHOOL-00015058,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Dl hàlo,,0,non_school,0,urban,train,POINT (12004520.006102001 1650604.055226209),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015058.jpeg
4814,OSM-VNM-NON_SCHOOL-00023586,OSM,VNM,Viet Nam,Asia,South-eastern Asia,"QT Ngọc Tùng ( Ngô Thị Tùng ) thôn 1,xã hoà phong. Krong bông",,0,non_school,1,urban,train,POINT (12076653.255024191 1406590.0982419609),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00023586.jpeg
4815,OSM-VNM-NON_SCHOOL-00026140,OSM,VNM,Viet Nam,Asia,South-eastern Asia,78,,0,non_school,1,urban,train,POINT (12070899.81846203 1256707.3565180365),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026140.jpeg
4816,OSM-VNM-NON_SCHOOL-00027804,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cac Hong,,0,non_school,1,urban,train,POINT (11792809.147607138 2300340.88465706),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027804.jpeg
4817,OSM-VNM-NON_SCHOOL-00018582,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,0,urban,train,POINT (11467187.948490279 2431976.4393322957),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018582.jpeg
4818,OSM-VNM-NON_SCHOOL-00014388,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Chợ Phương Lâm,,0,non_school,1,urban,train,POINT (11726432.118234381 2370471.5200944943),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00014388.jpeg
4819,OSM-VNM-NON_SCHOOL-00022423,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Ngọc Nương ( Nguyễn Thị Thanh Hà ) Chợ 86,,0,non_school,1,urban,train,POINT (12042390.785550382 1487209.8838365944),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022423.jpeg
4820,OSM-VNM-NON_SCHOOL-00013844,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12106044.606219867 1323031.8232340068),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013844.jpeg
4821,OSM-VNM-NON_SCHOOL-00024614,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Nhà Hàng Làm Tí..! - BBQ & Beer,,0,non_school,1,urban,train,POINT (11880368.049688041 1209356.1001069008),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00024614.jpeg
4822,OSM-VNM-NON_SCHOOL-00013132,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thao Nguyen Coffee,,0,non_school,1,urban,train,POINT (12020631.16468502 1577730.76758792),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00013132.jpeg
4823,OSM-VNM-NON_SCHOOL-00026330,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hìn,,0,non_school,1,urban,train,POINT (12078801.609877007 1260645.7169997517),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026330.jpeg
4824,OSM-VNM-NON_SCHOOL-00017892,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Thảo Nguyên Quán,,0,non_school,1,urban,train,POINT (12128111.468879815 1669453.4049636328),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017892.jpeg
4825,OSM-VNM-NON_SCHOOL-00020877,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Fried chicken with potatoes,,0,non_school,1,urban,train,POINT (11820496.753996227 1129818.0791886842),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00020877.jpeg
4827,OSM-VNM-NON_SCHOOL-00022583,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT 86 ( Lê Hồng Tuấn ),,0,non_school,1,urban,train,POINT (12021833.637824573 1413757.3170204079),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00022583.jpeg
4828,OSM-VNM-NON_SCHOOL-00002155,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Bưu Điện Tỉnh Bình Thuận,,0,non_school,1,urban,train,POINT (12034732.449861769 1224009.1037783567),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00002155.jpeg
4829,OSM-VNM-NON_SCHOOL-00017058,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Cafe Sen (8th floor),,0,non_school,1,urban,train,POINT (11774584.254532937 2250750.2765333597),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017058.jpeg
4830,OSM-VNM-NON_SCHOOL-00018064,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Trà sữa kem Bạch Đằng,,0,non_school,1,urban,train,POINT (12147993.686532948 1401768.1903880092),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00018064.jpeg
4831,OSM-VNM-NON_SCHOOL-00017339,OSM,VNM,Viet Nam,Asia,South-eastern Asia,QT Thân Thiện ( Trần Thị Kim Tuyến),,0,non_school,1,urban,train,POINT (11979723.923486272 1396648.6199189075),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00017339.jpeg
4833,OSM-VNM-NON_SCHOOL-00029502,OSM,VNM,Viet Nam,Asia,South-eastern Asia,UBND phường Gia Lộc,,0,non_school,1,urban,train,POINT (11838782.761470871 1238279.445684926),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00029502.jpeg
4834,OSM-VNM-NON_SCHOOL-00015521,OSM,VNM,Viet Nam,Asia,South-eastern Asia,little corner,,0,non_school,0,urban,train,POINT (11571061.723822355 1148318.2126089055),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00015521.jpeg
4837,OSM-VNM-NON_SCHOOL-00008393,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (12057569.198120045 1792309.1809183655),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00008393.jpeg
4838,OSM-VNM-NON_SCHOOL-00001768,OSM,VNM,Viet Nam,Asia,South-eastern Asia,,,0,non_school,1,urban,train,POINT (11576453.372039435 1140658.0784886333),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00001768.jpeg
4840,OSM-VNM-NON_SCHOOL-00026084,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Hồng Phúc,,0,non_school,1,urban,train,POINT (12009502.88914889 1204680.56688699),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00026084.jpeg
4841,OSM-VNM-NON_SCHOOL-00027048,OSM,VNM,Viet Nam,Asia,South-eastern Asia,Đền mẫu Đại Lộ,,0,non_school,1,urban,train,POINT (11787930.570923124 2380970.456255962),/mnt/ssd1/agorup/school_mapping/satellite_images/large/VNM/non_school/OSM-VNM-NON_SCHOOL-00027048.jpeg
